,Unnamed: 0,tick,num_streak,streak_start_date,streak_end_date,payout_period,lastest_amount,incremental_percentage,number_survive_proof,latest_survive_streak,number_survive_years,exchange,industry,sector,share_volume,trade_volume,market_cap,highlow_today,highlow_52,previous_close,_pe,_yield,_eps,_annualized_dividend
102,102,ANDE,63,12/28/2006,06/30/2022,3.0,$0.18,63.15789473684211,2,2006,26,NASDAQ-GS,Consumer Staples,Tobacco,"749,986","517,455","1,097,782,981",$32.90/$32.00,$59.00/$25.20,$32.15,11.67,2.15%,$2.78,$0.72
103,103,OFS,32,09/12/2014,06/22/2022,3.0,$0.29,108.8235294117647,1,2014,9,NASDAQ-GS,Finance,Finance/Investors Services,"71,739","70,035","141,369,767",$10.92/$10.51,$13.47/$8.77,$10.68,2.32,10.46%,$4.54,$1.16
104,104,SBGI,46,02/25/2011,05/31/2022,3.0,$0.25,666.6666666666666,1,2011,18,NASDAQ-GS,Consumer Discretionary,Movies/Entertainment,"2,224,925","795,678","1,484,021,378",$20.99/$19.94,$35.69/$18.89,$19.90,0.7,5.12%,$30.05,$1.00
105,105,EDUC,15,09/14/2018,02/18/2022,2.933333333333333,$0.10,66.66666666666669,1,2018,25,NASDAQ-GM,Consumer Discretionary,Books,"21,316","14,183","37,236,077",$4.61/$4.21,$14.06/$4.30,$4.37,4.32,8.75%,$0.99,$0.40
106,106,ROLL,1,05/28/2014,05/28/2014,0.0,$2.00,0.0,0,2014,8,NASDAQ-GS,Industrials,Metal Fabrications,"197,588","146,294","5,261,763,802",$182.72/$173.55,$250.52/$152.90,$175.46,91.09,N/A,$2.00,N/A
107,107,AMAT,70,05/16/2005,08/24/2022,2.9571428571428573,$0.26,100.0,2,2005,17,NASDAQ-GS,Technology,Semiconductors,"10,582,948","8,243,345","84,698,066,889",$98.28/$94.67,$167.06/$87.62,$93.28,12.98,1.11%,$7.50,$1.04
108,108,WBA,88,08/16/2000,05/19/2022,2.965909090909091,$0.4775,900.0,3,2000,22,NASDAQ-GS,Consumer Staples,Retail-Drug Stores and Proprietary Stores,"8,093,912","6,772,891","35,976,164,776",$41.97/$41.08,$55.00/$39.14,$40.89,5.74,4.72%,$7.25,$1.91
109,109,AMGN,44,08/16/2011,05/16/2022,2.9318181818181817,$1.94,30.55555555555557,1,2011,11,NASDAQ-GS,Health Care,Biotechnology: Pharmaceutical Preparations,"4,527,676","3,382,758","131,076,637,560",$246.00/$242.88,$258.45/$198.64,$243.09,24.15,3.23%,$10.16,$7.76
110,110,DFS,36,08/06/2013,05/25/2022,2.9166666666666665,$0.60,20.0,1,2013,9,NYSE,Finance,Finance: Consumer Services,"5,446,655","3,755,273","27,863,308,570",$100.05/$95.41,$135.69/$88.02,$94.10,5.85,2.55%,$16.95,$2.40
111,111,SBT,9,02/13/2018,02/20/2020,2.6666666666666665,$0.01,0.0,1,2018,4,NASDAQ-CM,Finance,Savings Institutions,"1,932,021","83,201","287,700,327",$6.26/$5.67,$7.26/$4.33,$5.97,12.91,N/A,$0.44,N/A
112,112,CE,36,08/01/2013,04/27/2022,2.888888888888889,$0.68,38.888888888888886,1,2013,9,NYSE,Industrials,Major Chemicals,"1,968,037","834,725","13,816,968,542",$127.58/$121.35,$176.50/$118.13,$120.32,6.81,2.25%,$18.73,$2.72
113,113,FANG,17,05/18/2018,05/11/2022,2.823529411764706,$3.05,408.33333333333337,1,2018,4,NASDAQ-GS,Energy,Oil & Gas Production,"8,195,197","2,923,445","21,018,311,887",$125.81/$118.05,$162.24/$65.93,$119.24,7.89,2.22%,$15.17,$2.80
114,114,FONR,4,05/13/1998,03/18/1999,2.5,$0.0075,1.4210854715202004e-14,0,1998,24,NASDAQ-CM,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,"5,665","11,914","103,301,556",$15.75/$15.30,$19.32/$14.24,$15.29,N/A,N/A,N/A,N/A
115,115,FIBK,37,08/01/2013,05/09/2022,2.918918918918919,$0.41,76.47058823529412,1,2013,12,NASDAQ-GS,Finance,Major Banks,"1,777,110","793,635","4,153,092,931",$38.25/$37.22,$45.91/$32.40,$37.19,19.76,4.37%,$1.92,$1.64
116,116,WMPN,1,04/29/2022,04/29/2022,3.0,$0.03,0.0,0,2022,1,NASDAQ-CM,Finance,Savings Institutions,"19,102","37,086","174,989,544",$11.80/$11.63,$12.88/$11.35,$11.55,43.11,1.03%,$0.27,$0.12
117,117,PKBK,32,10/09/2014,07/01/2022,3.0,$0.16,25.0,1,2014,16,NASDAQ-CM,Finance,Major Banks,"1,330,649","43,418","249,706,897",$22.32/$20.94,$25.85/$18.50,$21.65,6.13,2.91%,$3.42,$0.64
118,118,CAG,36,07/29/2013,04/28/2022,2.9166666666666665,$0.313,29.107981220657308,1,2013,9,NYSE,Consumer Staples,Packaged Foods,"6,089,218","3,064,195","16,363,746,196",$34.26/$33.22,$36.97/$30.06,$33.31,15.86,3.85%,$2.15,$1.25
119,119,O,107,07/30/2013,06/30/2022,1.0,$0.248,4.237288135593232,1,2013,9,NYSE,Real Estate,Real Estate Investment Trusts,"5,933,774","2,392,759","41,624,586,792",$69.38/$67.91,$75.40/$62.28,$67.99,67.83,4.46%,$1.02,$2.97
120,120,TSBK,37,05/08/2013,05/12/2022,3.0,$0.22,76.9230769230769,1,2013,24,NASDAQ-GM,Finance,Banks,"3,403","5,594","206,981,184",$25.55/$24.85,$29.99/$24.05,$24.95,8.84,3.53%,$2.82,$0.88
121,121,CB,38,06/19/2013,06/16/2022,2.8421052631578947,$0.83,17.543859649122822,1,2013,9,NYSE,Finance,Property-Casualty Insurers,"2,370,894","1,817,523","82,424,572,612",$194.64/$187.04,$218.99/$157.19,$186.97,10.36,1.75%,$18.78,$3.32
122,122,CVCY,28,08/05/2015,05/05/2022,2.9642857142857144,$0.12,16.666666666666686,1,2015,20,NASDAQ-CM,Finance,Major Banks,"33,432","42,291","176,510,220",$15.30/$14.86,$23.99/$14.67,$14.67,6.82,3.19%,$2.22,$0.48
123,123,SSB,91,11/10/1999,05/12/2022,2.967032967032967,$0.49,7.692307692307708,3,1999,23,NASDAQ-GS,Finance,Major Banks,"966,603","359,580","6,000,306,305",$79.89/$76.35,$93.34/$62.60,$76.77,13.16,2.54%,$6.04,$1.96
124,124,BAC,36,09/04/2013,06/02/2022,2.9166666666666665,$0.21,400.0,1,2013,9,NYSE,Finance,Major Banks,"79,504,692","63,916,242","278,746,529,955",$32.77/$31.23,$50.11/$30.86,$32.08,9.23,2.58%,$3.50,$0.84
125,125,ICE,36,12/12/2013,06/14/2022,2.833333333333333,$0.38,20.0,1,2013,9,NYSE,Finance,Investment Bankers/Brokers/Service,"3,064,166","2,952,729","54,659,853,335",$97.95/$96.20,$139.79/$90.05,$96.68,13.6,1.62%,$7.20,$1.52
126,126,ANTM,31,12/03/2014,06/09/2022,2.903225806451613,$1.28,42.69406392694063,1,2014,8,NYSE,Health Care,Medical Specialities,"2,358,806","1,221,909","113,278,505,579",$477.55/$467.40,$533.68/$355.43,$472.34,18.5,1.1%,$25.40,$5.12
127,127,CPSI,71,05/07/2003,08/14/2020,2.915492957746479,$0.10,117.39130434782606,2,2003,19,NASDAQ-GS,Technology,EDP Services,"95,425","82,521","476,427,310",$32.59/$31.55,$37.62/$26.11,$31.94,21.09,1.25%,$1.53,$0.40
128,128,TSN,37,08/28/2013,08/31/2022,2.918918918918919,$0.46,50.0,1,2013,9,NYSE,Consumer Staples,Meat/Poultry/Fish,"2,292,025","2,715,376","31,020,935,345",$86.12/$83.76,$100.72/$69.88,$83.96,7.72,2.2%,$11.11,$1.84
129,129,OCGN,1,09/30/2019,09/30/2019,0.0,$1.00,0.0,0,2019,3,NASDAQ-CM,Health Care,Biotechnology: Pharmaceutical Preparations,"9,008,849","7,240,890","541,312,049",$2.67/$2.42,$17.65/$1.67,$2.54,0.0,N/A,$-0.34,N/A
130,130,JRSH,15,11/16/2018,05/26/2022,2.8,$0.05,0.0,1,2018,4,NASDAQ-CM,Consumer Discretionary,Industrial Specialties,"39,147","23,033","64,261,797",$5.27/$5.16,$9.20/$5.17,$5.17,7.66,3.46%,$0.68,$0.20
131,131,BHFAL,15,11/29/2018,05/31/2022,2.8,$0.390625,0.0,1,2018,4,NASDAQ-GS,Finance,Life Insurance,"13,503",N/A,N/A,$24.80/$24.02,$28.44/$23.06,$24.60,N/A,6.35%,N/A,$1.5625
132,132,MPB,17,08/07/2018,05/09/2022,2.823529411764706,$0.20,280.0,1,2018,22,NASDAQ-GM,Finance,Major Banks,"147,575","31,817","435,906,271",$27.53/$27.03,$33.89/$24.81,$27.00,10.71,2.89%,$2.55,$0.80
133,133,OFSSH,3,01/13/2022,07/14/2022,2.0,$0.309375,0.0,0,2022,0,NASDAQ-GS,Finance,Finance Companies,N/A,N/A,N/A,N/A,$25.75/$22.75,$23.00,N/A,5.38%,N/A,$1.2375
134,134,BTCS,1,03/16/2022,03/16/2022,0.0,$0.05,0.0,0,2022,0,,,,,,,,,,,,,
135,135,EGLE,3,11/12/2021,05/13/2022,2.0,$2.00,2.499999999999986,0,2021,1,NASDAQ-GS,Consumer Discretionary,Marine Transportation,"913,041","464,826","674,786,408",$51.67/$49.24,$78.75/$36.18,$50.57,3.44,15.52%,$14.33,$8.00
136,136,TRMD,2,05/01/2020,08/26/2020,1.5,$0.85,750.0,1,2020,2,NASDAQ-GS,Consumer Discretionary,Marine Transportation,"369,648","533,523","1,111,244,662",$13.80/$13.30,$15.07/$6.17,$13.14,0.0,12.94%,$-0.14,$1.70
137,137,SIGA,1,05/16/2022,05/16/2022,0.0,$0.45,0.0,0,2022,0,NASDAQ-GM,Health Care,Biotechnology: Pharmaceutical Preparations,"6,072,785","11,335,175","944,182,938",$13.18/$12.03,$14.80/$5.66,$13.10,14.02,N/A,$0.93,N/A
138,138,LCUT,8,10/30/2020,04/29/2022,2.625,$0.0425,-1.4210854715202004e-14,1,2020,25,NASDAQ-GS,Consumer Discretionary,Home Furnishings,"68,039","45,595","261,083,533",$12.14/$11.43,$19.93/$10.20,$11.45,14.37,1.51%,$0.82,$0.17
139,139,ESSA,57,06/12/2008,06/15/2022,2.9473684210526314,$0.15,40.0,2,2008,14,NASDAQ-GS,Finance,Banks,"8,042","5,959","172,235,800",$16.87/$16.42,$18.75/$14.79,$16.42,9.38,3.66%,$1.75,$0.60
140,140,SOHO,34,12/13/2011,03/12/2020,3.0,$0.13,50.0,1,2011,17,NASDAQ-GM,Real Estate,Real Estate Investment Trusts,"69,010","58,709","29,896,754",$1.68/$1.57,$3.44/$1.48,$1.53,0.0,N/A,$-1.64,N/A
141,141,FCRD,50,08/31/2010,06/14/2022,2.84,$0.10,560.0,1,2010,12,NASDAQ-GS,Finance,Finance/Investors Services,"10,196","38,457","101,399,768",$3.39/$3.33,$4.89/$3.23,$3.335,22.59,11.94%,$0.15,$0.40
142,142,FRBA,22,02/08/2017,05/12/2022,2.863636363636364,$0.06,100.0,1,2017,5,NASDAQ-GM,Finance,Major Banks,"99,586","34,519","277,132,195",$14.36/$13.99,$15.90/$12.61,$14.02,8.21,1.71%,$1.72,$0.24
143,143,OKE,36,08/01/2013,04/29/2022,2.888888888888889,$0.935,40.0,1,2013,9,NYSE,Utilities,Oil & Gas Production,"4,258,377","5,733,124","24,371,836,812",$55.02/$53.55,$75.07/$48.51,$53.31,16.19,6.95%,$3.37,$3.74
144,144,PLD,37,06/07/2013,06/15/2022,2.918918918918919,$0.79,25.396825396825392,1,2013,9,NYSE,Real Estate,Real Estate Investment Trusts,"4,716,722","2,953,478","90,758,814,234",$122.63/$118.43,$174.54/$106.46,$118.24,24.57,2.74%,$4.99,$3.16
145,145,CECE,25,09/13/2011,09/14/2017,2.88,$0.075,40.0,0,2011,11,NASDAQ-GS,Industrials,Pollution Control Equipment,"3,677,445","175,514","210,891,924",$6.16/$5.80,$7.72/$4.09,$5.95,75.0,N/A,$0.08,N/A
146,146,RMD,36,08/16/2013,05/11/2022,2.9166666666666665,$0.42,12.000000000000014,1,2013,9,NYSE,Health Care,Medical/Dental Instruments,"1,264,798","637,271","30,939,204,533",$211.58/$208.20,$301.34/$189.40,$207.49,39.83,0.83%,$5.31,$1.68
147,147,SAFT,78,02/27/2003,05/31/2022,2.9615384615384617,$0.90,60.0,2,2003,19,NASDAQ-GS,Finance,Property-Casualty Insurers,"149,253","67,363","1,393,521,463",$94.97/$91.30,$94.48/$74.45,$91.57,13.9,3.96%,$6.80,$3.60
148,148,BGFV,9,11/30/2020,05/31/2022,2.333333333333333,$0.25,566.6666666666667,1,2020,18,NASDAQ-GS,Consumer Discretionary,Other Specialty Stores,"752,386","890,691","268,814,540",$12.22/$11.86,$47.65/$10.39,$11.77,3.01,8.8%,$4.00,$1.00
149,149,LGND,1,04/03/2007,04/03/2007,0.0,$2.50,0.0,0,2007,15,NASDAQ-GM,Health Care,Biotechnology: Pharmaceutical Preparations,"236,030","156,465","1,505,717,573",$90.84/$86.36,$169.98/$72.57,$87.81,64.71,N/A,$1.38,N/A
150,150,TJX,6,05/12/2021,08/10/2022,3.0,$0.295,13.461538461538453,0,2021,9,NYSE,Consumer Discretionary,Department/Specialty Retail Stores,"7,374,046","7,308,695","70,579,348,604",$60.31/$57.58,$77.35/$53.69,$57.30,21.91,2.07%,$2.75,$1.18
151,151,ENSG,59,12/27/2007,06/29/2022,2.949152542372881,$0.055,12.5,2,2007,15,NASDAQ-GS,Health Care,Hospital/Nursing Management,"352,108","257,890","4,174,650,044",$75.39/$73.67,$94.25/$68.29,$72.92,21.81,0.31%,$3.45,$0.22
152,152,ALCO,43,12/28/2011,06/23/2022,2.976744186046512,$0.50,177.77777777777777,1,2011,34,NASDAQ-GS,N/A,N/A,"921,528","71,842","266,810,002",$37.70/$35.26,$43.65/$31.90,$37.11,4.67,5.22%,$7.56,$2.00
153,153,FNWB,15,11/29/2018,05/12/2022,2.8,$0.07,33.33333333333334,1,2018,4,NASDAQ-GM,Finance,Banks,"31,686","10,928","150,354,439",$15.27/$14.52,$23.77/$14.50,$14.50,9.22,1.91%,$1.63,$0.28
154,154,PME,10,05/20/2016,07/30/2018,2.8,$0.01,0.0,0,2016,8,NASDAQ-CM,Consumer Staples,Meat/Poultry/Fish,"70,884","262,967","85,940,965",$1.02/$1.00,$1.12/$0.42,$1.03,0.0,N/A,$-0.04,N/A
155,155,STX,36,08/05/2013,06/23/2022,3.0277777777777777,$0.70,25.581395348837205,1,2013,19,NASDAQ-GS,Technology,Electronic Components,"1,948,552","1,986,550","15,930,680,301",$74.43/$70.91,$117.67/$69.78,$70.75,9.11,3.91%,$8.14,$2.80
156,156,EWBC,94,02/18/1999,04/29/2022,2.9574468085106385,$0.40,400.0,3,1999,23,NASDAQ-GS,Finance,Commercial Banks,"1,324,339","1,000,373","9,519,218,424",$67.27/$64.17,$93.51/$61.65,$64.00,10.61,2.47%,$6.32,$1.60
157,157,NRC,5,06/29/2021,06/29/2022,2.8,$0.24,100.0,0,2021,8,NASDAQ-GS,Technology,Computer Software: Prepackaged Software,"90,343","43,881","980,063,988",$39.06/$37.56,$55.67/$30.93,$38.34,26.83,2.59%,$1.45,$0.96
158,158,CVBF,85,07/02/2001,06/29/2022,2.988235294117647,$0.19,28.571428571428555,3,2001,23,NASDAQ-GS,Finance,Major Banks,"1,738,589","936,375","3,492,572,088",$24.86/$24.30,$25.22/$18.72,$24.29,17.56,2.91%,$1.41,$0.76
159,159,AMNB,93,06/09/1999,06/02/2022,2.967741935483871,$0.28,13.333333333333345,3,1999,23,NASDAQ-GS,Finance,Major Banks,"49,798","15,633","374,488,849",$35.22/$34.48,$40.34/$29.00,$34.42,9.16,3.19%,$3.82,$1.12
160,160,AGNC,119,06/30/2008,06/29/2022,1.411764705882353,$0.12,222.5806451612903,2,2008,14,NASDAQ-GS,Real Estate,Real Estate Investment Trusts,"12,514,937","15,139,964","6,070,973,332",$11.65/$11.22,$17.33/$9.99,$11.17,0.0,13.28%,$-1.87,$1.44
161,161,KDP,51,12/17/2009,06/30/2022,2.9411764705882355,$0.1875,17787.93103448276,1,2009,13,NASDAQ-GS,Consumer Staples,Beverages (Production/Distribution),"15,239,690","13,184,309","50,727,234,712",$35.91/$35.06,$39.35/$32.44,$35.21,21.29,2.15%,$1.68,$0.75
162,162,JBHT,36,07/31/2013,05/12/2022,3.0,$0.40,33.33333333333334,1,2013,34,NASDAQ-GS,Industrials,Trucking Freight/Courier Services,"1,030,361","878,784","16,990,629,607",$164.71/$158.10,$218.18/$153.92,$157.50,20.12,1.03%,$8.06,$1.60
163,163,PNC,36,07/11/2013,04/12/2022,2.9166666666666665,$1.50,36.363636363636346,1,2013,9,NYSE,Finance,Major Banks,"3,039,195","2,441,712","67,347,490,796",$162.95/$156.52,$228.14/$149.51,$155.80,13.78,3.83%,$11.82,$6.00
164,164,FSBW,37,05/13/2013,05/11/2022,2.918918918918919,$0.30,50.0,1,2013,0,NASDAQ-CM,Finance,Banks,"1,103,273","41,104","224,546,957",$29.34/$28.28,$36.85/$28.09,$28.74,7.55,2.79%,$3.76,$0.80
165,165,BRO,36,08/05/2013,05/06/2022,2.9166666666666665,$0.102,11.818181818181827,1,2013,9,NYSE,Finance,Specialty Insurers,"1,377,714","1,062,037","16,671,040,959",$59.11/$57.60,$74.00/$52.18,$57.29,27.6,0.74%,$2.14,$0.41
166,166,LKFN,95,10/07/1998,04/22/2022,3.0,$0.40,22.22222222222223,3,1998,25,NASDAQ-GS,Finance,Major Banks,"763,063","125,372","1,715,934,287",$67.79/$66.04,$85.71/$56.06,$65.84,18.01,2.39%,$3.76,$1.60
167,167,LHX,13,05/16/2019,06/02/2022,2.8461538461538463,$1.12,20.0,1,2019,3,NYSE,Industrials,Industrial Machinery/Components,"827,282","1,500,793","45,045,868,202",$233.97/$228.50,$279.71/$200.71,$228.39,25.11,1.95%,$9.30,$4.48
168,168,CEG,2,02/24/2022,05/12/2022,1.5,$0.141,0.0,0,2022,0,NASDAQ-GS,Utilities,Power Generation,"6,473,798","2,618,492","19,366,712,985",$60.34/$57.98,$68.68/$38.00,$58.65,N/A,0.95%,N/A,$0.564
169,169,IP,36,08/13/2013,05/26/2022,2.9166666666666665,$0.463,16.66666666666667,1,2013,9,NYSE,Industrials,Containers/Packaging,"5,164,733","2,931,875","15,877,760,883",$42.87/$41.37,$62.70/$40.42,$41.12,9.48,4.49%,$4.52,$1.85
170,170,K,36,08/29/2013,05/31/2022,2.9166666666666665,$0.58,6.521739130434781,1,2013,9,NYSE,Consumer Staples,Packaged Foods,"4,067,849","2,114,784","23,894,349,070",$70.91/$69.02,$75.56/$59.54,$69.32,15.75,3.42%,$4.49,$2.32
171,171,TREE,1,12/13/2012,12/13/2012,0.0,$1.00,0.0,0,2012,10,NASDAQ-GS,Finance,Finance/Investors Services,"1,266,005","230,019","645,307,045",$51.99/$49.01,$228.81/$48.32,$54.87,17.86,N/A,$2.83,N/A
172,172,NWL,88,08/17/2000,05/27/2022,2.965909090909091,$0.23,60.0,3,2000,22,NASDAQ-GS,Industrials,Plastic Products,"5,230,932","3,657,976","8,282,405,000",$20.17/$19.31,$27.82/$17.40,$19.46,11.99,5.04%,$1.67,$0.92
173,173,AMAL,15,11/15/2018,05/10/2022,2.8,$0.08,33.33333333333334,1,2018,4,NASDAQ-GM,Finance,Commercial Banks,"276,487","96,896","634,666,348",$20.63/$20.02,$21.94/$13.48,$19.86,11.82,1.58%,$1.74,$0.32
174,174,FXNC,13,05/30/2019,05/26/2022,2.769230769230769,$0.14,22.22222222222223,1,2019,3,NASDAQ-CM,Finance,Major Banks,"2,276","2,347","112,496,112",$18.00/$17.90,$23.96/$18.00,$18.01,8.91,3.07%,$2.02,$0.56
175,175,PCSB,17,05/10/2018,05/12/2022,2.823529411764706,$0.07,50.0,1,2018,4,NASDAQ-CM,Finance,Banks,"110,637","93,930","293,049,117",$19.22/$19.02,$19.95/$17.39,$19.03,18.74,1.46%,$1.02,$0.28
176,176,SEAT,1,10/28/2021,10/28/2021,0.0,$0.23,0.0,0,2021,1,NASDAQ-GS,Industrials,Industrial Machinery/Components,"3,458,092","544,465","1,606,836,000",$8.48/$7.94,$14.35/$7.02,$8.15,N/A,N/A,N/A,N/A
177,177,TCBC,1,06/24/2022,06/24/2022,0.0,$0.05,0.0,0,2022,0,NASDAQ-CM,Finance,Major Banks,"10,762","5,253","60,196,798",$13.40/$13.30,$14.36/$11.80,$13.30,N/A,N/A,N/A,$0.10
178,178,PRTK,2,06/04/2014,10/31/2014,2.0,$0.6674,0.0,0,2014,8,NASDAQ-GM,Health Care,Biotechnology: Pharmaceutical Preparations,"5,924,825","597,795","115,494,433",$2.30/$2.04,$7.37/$1.60,$2.14,0.0,N/A,$-1.16,N/A
179,179,TER,33,05/07/2014,05/24/2022,2.909090909090909,$0.11,28.571428571428555,1,2014,8,NASDAQ-GS,Industrials,Electrical Products,"2,756,786","1,775,848","15,558,917,011",$97.25/$93.06,$168.91/$85.66,$91.94,18.05,0.48%,$5.38,$0.44
180,180,OSBC,24,07/27/2016,04/28/2022,3.0,$0.05,400.0,1,2016,29,NASDAQ-GS,Finance,Major Banks,"2,109,559","223,270","598,445,666",$13.90/$13.44,$15.68/$11.16,$13.51,22.43,1.4%,$0.60,$0.20
181,181,SIMO,38,02/19/2013,05/11/2022,2.921052631578948,$0.50,50.0,1,2013,9,NASDAQ-GS,Technology,Semiconductors,"362,545","948,728","2,813,913,455",$82.29/$80.38,$98.65/$58.86,$80.78,12.91,2.41%,$6.33,$2.00
182,182,HAPP,1,08/07/2020,08/07/2020,0.0,$0.015,0.0,1,2020,2,NASDAQ-CM,Consumer Discretionary,Specialty Chemicals,"2,954,961","1,880,293","16,452,734",$0.25/$0.20,$1.65/$0.13,$0.2095,N/A,N/A,N/A,N/A
183,183,EMR,36,08/14/2013,05/12/2022,2.9166666666666665,$0.515,9.302325581395351,1,2013,9,NYSE,Industrials,Industrial Machinery/Components,"5,699,746","2,724,221","48,725,820,000",$82.09/$78.47,$105.99/$76.77,$77.79,17.16,2.63%,$4.78,$2.06
184,184,PPG,36,08/08/2013,05/09/2022,2.9166666666666665,$0.59,12.5,1,2013,9,NYSE,Consumer Discretionary,Paints/Coatings,"2,313,151","1,450,511","28,581,877,930",$121.10/$115.10,$177.32/$107.06,$114.36,26.83,2.09%,$4.51,$2.36
185,185,HBNC,96,10/02/1998,04/07/2022,2.9375,$0.15,20.0,3,1998,24,NASDAQ-GS,Finance,Major Banks,"644,292","136,925","774,724,313",$17.80/$16.96,$23.80/$15.66,$16.95,8.67,3.46%,$2.05,$0.60
186,186,MDRR,3,10/22/2021,04/14/2022,3.0,$0.02,0.0,0,2021,4,NASDAQ-CM,Real Estate,Real Estate Investment Trusts,"51,463","75,174","13,632,878",$0.91/$0.87,$1.55/$0.82,$0.865,0.0,9%,$-0.17,$0.08
187,187,TT,11,03/12/2020,09/01/2022,2.727272727272727,$0.67,13.559322033898312,1,2020,2,NYSE,Industrials,Industrial Machinery/Components,"1,883,844","1,368,173","30,750,303,076",$131.65/$127.78,$207.06/$120.64,$127.52,21.88,2.14%,$6.01,$2.68
188,188,UFCS,70,05/27/2005,06/02/2022,2.9714285714285715,$0.16,867.741935483871,2,2005,34,NASDAQ-GS,Finance,Property-Casualty Insurers,"248,360","85,237","932,699,318",$37.26/$34.90,$35.62/$19.85,$34.88,10.43,1.84%,$3.56,$0.64
189,189,NBN,90,02/02/2000,05/03/2022,3.011111111111111,$0.01,28.0,3,2000,34,NASDAQ-GM,Finance,Major Banks,"914,456","41,092","260,470,601",$36.36/$34.00,$41.05/$28.45,$35.11,5.23,0.11%,$6.52,$0.04
190,190,HUM,13,06/27/2019,06/29/2022,3.0,$0.788,13.636363636363626,1,2019,9,NYSE,Health Care,Medical Specialities,"2,498,369","707,548","57,783,450,968",$457.36/$446.04,$472.68/$351.20,$454.64,19.38,0.7%,$23.57,$3.15
191,191,CNNB,1,04/29/2022,04/29/2022,0.0,$1.00,0.0,0,2022,0,NASDAQ-CM,Finance,Commercial Banks,810,"2,666","43,776,156",$14.75/$14.22,$15.94/$13.75,$14.21,N/A,N/A,N/A,N/A
192,192,TIPT,29,05/20/2015,05/20/2022,2.931034482758621,$0.04,20.0,1,2015,15,NASDAQ-CM,Finance,Accident &Health Insurance,"165,735","68,309","398,198,765",$11.50/$11.26,$17.30/$8.50,$11.33,47.54,1.42%,$0.24,$0.16
193,193,MARPS,114,02/22/1994,05/27/2022,3.0,$0.1975,152.5633881303984,3,1994,34,NASDAQ-CM,Energy,Oil & Gas Production,"46,773",N/A,"15,000,000",$7.98/$7.33,$32.00/$3.75,$7.29,N/A,10.69%,N/A,$0.79
194,194,IAC,1,05/25/2021,05/25/2021,0.0,$84.55188,0.0,0,2021,1,NASDAQ-GS,Consumer Discretionary,EDP Services,"969,710","602,027","7,540,402,591",$83.97/$81.66,$158.81/$72.29,$80.56,559.33,N/A,$0.15,N/A
195,195,ALB,36,09/11/2013,06/09/2022,2.9166666666666665,$0.395,14.583333333333355,1,2013,9,NYSE,Industrials,Industrial Specialties,"2,392,246","1,168,010","26,325,762,035",$226.59/$214.41,$291.48/$163.01,$213.62,94.45,0.73%,$2.38,$1.58
196,196,CLRO,14,12/10/2014,03/06/2018,2.7857142857142856,$0.07,42.85714285714283,0,2014,8,NASDAQ-CM,Technology,Radio And Television Broadcasting And Communications Equipment,"45,103","34,343","14,129,666",$0.65/$0.59,$3.28/$0.47,$0.624,0.0,N/A,$-0.37,N/A
197,197,OCFC,100,07/24/1997,05/06/2022,2.98,$0.17,26.66666666666667,3,1997,25,NASDAQ-GS,Finance,Savings Institutions,"464,497","281,402","1,123,663,360",$19.03/$18.70,$24.25/$18.30,$18.69,11.33,3.58%,$1.67,$0.68
198,198,FCNCA,125,06/18/1991,05/27/2022,2.992,$0.47,25.0,3,1991,34,NASDAQ-GS,Finance,Major Banks,"149,107","89,769","10,702,509,475",$674.11/$650.53,$947.71/$598.01,$649.83,11.93,0.29%,$56.05,$1.88
199,199,CIVB,42,01/12/2012,05/09/2022,3.023809523809524,$0.14,33.33333333333334,1,2012,21,NASDAQ-CM,Finance,Major Banks,"147,988","43,073","325,282,317",$22.68/$21.20,$25.94/$20.10,$21.11,8.81,2.63%,$2.53,$0.56
200,200,CUBA,11,12/19/2019,05/20/2022,2.909090909090909,$0.26475,70.53140096618355,1,2019,28,NASDAQ-CM,Finance,Investment Managers,"17,071","23,667","23,961,583",$4.08/$3.96,$6.49/$3.81,$3.90,N/A,25.84%,N/A,$1.059
201,201,BGCP,56,09/11/2008,05/18/2022,2.9285714285714284,$0.01,133.33333333333337,2,2008,14,NASDAQ-GS,Finance,Investment Bankers/Brokers/Service,"2,300,558","2,217,636","1,312,036,453",$3.54/$3.37,$6.03/$3.00,$3.39,12.07,1.21%,$0.29,$0.04
202,202,KFFB,39,10/29/2012,04/28/2022,2.948717948717949,$0.10,0.0,1,2012,17,NASDAQ-GM,Finance,Savings Institutions,"4,892","6,666","64,096,711",$8.15/$7.71,$8.69/$6.95,$7.99,31.2,4.91%,$0.25,$0.40
203,203,SHOO,5,06/14/2021,06/10/2022,3.0,$0.21,40.0,0,2021,17,NASDAQ-GS,Consumer Discretionary,Shoe Manufacturing,"1,581,904","877,713","2,816,025,338",$35.29/$33.56,$51.56/$32.07,$33.15,11.68,2.58%,$3.02,$0.84
204,204,MVBF,18,03/01/2018,05/31/2022,2.7777777777777777,$0.17,40.0,1,2018,4,NASDAQ-CM,Finance,Savings Institutions,"60,182","34,824","394,903,001",$32.83/$31.72,$45.44/$30.56,$31.96,12.31,2.11%,$2.64,$0.68
